
time (s) rate (m3/d) pressure (bar)
18720.00	10000	159.2618769
18740.00	10000	159.2613928
18760.00	10000	159.2609072
18780.00	10000	159.2604352
18800.00	10000	159.2599507
18820.00	10000	159.2594774
18840.00	10000	159.2590054
18860.00	10000	159.258522
18880.00	10000	159.2580497
18900.00	10000	159.2575686
18920.00	10000	159.2570846
18940.00	10000	159.2566247
18960.00	10000	159.2561435
18980.00	10000	159.2556607
19000.00	10000	159.2552017
19020.00	10000	159.2547213
19040.00	10000	159.2542394
19060.00	10000	159.2537711
19080.00	10000	159.2533016
19100.00	10000	159.2528205
19120.00	10000	159.252353
19140.00	10000	159.2518729
19160.00	10000	159.2514041
19180.00	10000	159.2509366
19200.00	10000	159.2504576
19220.00	10000	159.2499897
19240.00	10000	159.249523
19260.00	10000	159.2490448
19280.00	10000	159.2485777
19300.00	10000	159.2481018
19320.00	10000	159.2476345
19340.00	10000	159.2471681
19360.00	10000	159.246693
19380.00	10000	159.2462264
19400.00	10000	159.2457609
19420.00	10000	159.2452865
19440.00	10000	159.2448093
19460.00	10000	159.2443561
19480.00	10000	159.2438817
19500.00	10000	159.2434056
19520.00	10000	159.2429533
19540.00	10000	159.2424796
19560.00	10000	159.2420044
19580.00	10000	159.2415528
19600.00	10000	159.24108
19620.00	10000	159.2406055
19640.00	10000	159.2401547
19660.00	10000	159.2396826
19680.00	10000	159.2392089
19700.00	10000	159.2387589
19720.00	10000	159.2382876
19740.00	10000	159.2378147
19760.00	10000	159.2373654
19780.00	10000	159.2368948
19800.00	10000	159.2364227
19820.00	10000	159.2359742
19840.00	10000	159.2355044
19860.00	10000	159.2350329
19880.00	10000	159.2345852
19900.00	10000	159.2341161
19920.00	10000	159.2336568
19940.00	10000	159.2331983
19960.00	10000	159.2327408
19980.00	10000	159.2322719
20000.00	10000	159.231814
20020.00	10000	159.2313573
